house_price,area_sqft,bedrooms,bathrooms,lot_size,garage_size,age_years,renovation_score,energy_efficiency,distance_to_center,school_quality,crime_index,walkability_score,median_income_area,property_tax_rate,mortgage_rate_proxy,transit_score,area_m2,living_area_proxy,rooms_total,lot_size_log,condition_index,location_desirability,income_proxy,neighborhood,building_type,heating_type,noise_loc_01,noise_loc_02,noise_loc_03,noise_loc_04,noise_loc_05,noise_size_06,noise_size_07,noise_size_08,noise_size_09,noise_size_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14,random_noise_15,random_noise_16,random_noise_17,random_noise_18,random_noise_19,random_noise_20,random_noise_21,random_noise_22,random_noise_23,random_noise_24,random_noise_25,random_noise_26,random_noise_27,random_noise_28,random_noise_29,random_noise_30,synthetic_feature_01,synthetic_feature_02,synthetic_feature_03,synthetic_feature_04,synthetic_feature_05,synthetic_feature_06,synthetic_feature_07,synthetic_feature_08,synthetic_feature_09,synthetic_feature_10
583847.47,1714.54,4,2.4,4256.42,0,9.45,6.52,0.615,8.33,7.22,2.34,54.07,88658.93,1.232,5.917,45.95,159.73,1599.4,9.4,8.3562,5.724,3.629,88.329,Hillside,Condo,Heat pump,3.1908,3.7279,1.1214,0.4039,0.9654,2.0805,1.4551,-0.6268,-0.3523,-0.5096,0.9414,0.8458,0.7296,1.7292,1.6545,-0.4255,-1.642,-1.05,1.1861,-1.193,0.101,1.4746,-1.5335,0.1933,-0.0064,0.1247,-1.239,1.0221,0.3801,-0.793,1.1154,0.293,1.0471,-1.751,-0.6874,-1.0341,0.7561,-0.8794,1.195,1.0114
131013.49,782.7,3,1.9,1101.96,0,37.08,4.52,0.472,8.99,7.17,4.94,38.43,53596.39,1.358,5.59,38.42,69.57,688.59,5.9,7.0049,3.96,2.123,50.451,Industrial,Detached,Electric,-0.1751,1.6868,1.7102,1.7288,1.8617,-2.3237,-0.7146,-2.0706,-2.7637,-2.1324,0.5185,0.5894,-0.9329,0.1706,0.7658,-1.4331,0.0819,-0.3291,-0.9286,-0.4411,0.5502,-0.3748,-1.1221,1.3385,-1.0082,-1.5965,-0.2976,1.7693,0.6466,0.544,-0.113,-1.9655,-0.8746,1.7068,-1.2957,-0.2438,-1.0304,0.2563,-1.9982,-2.4116
594667.92,1924.0,4,2.5,3482.41,1,0.0,7.92,0.745,12.41,4.58,4.28,41.64,52975.03,1.39,6.036,38.03,173.86,1855.59,8.5,8.1555,6.676,0.193,53.185,Central,Detached,Gas,-0.7543,-1.4129,-1.3351,-1.0204,-0.7494,-1.0898,1.0255,0.0138,-0.2845,-1.0209,-1.1254,0.8939,-0.0542,-1.4535,-0.3305,2.5448,-0.1365,0.2606,2.0209,-0.6228,-0.1163,1.8926,-0.2344,0.8085,-0.2971,1.8005,0.7095,-1.18,-1.189,-0.7129,-2.7089,0.5523,1.1643,-1.3724,0.0025,-0.3379,1.0845,0.3312,0.3795,0.1419
348303.96,1437.3,4,3.1,3230.13,0,29.8,4.41,0.542,9.33,5.81,6.01,24.78,63041.81,0.791,5.192,28.19,141.27,1355.05,9.1,8.0803,4.783,-0.259,62.394,Suburban,Detached,Gas,1.63,-0.0554,-0.1494,-1.0385,-1.5433,-1.0563,-0.7532,-0.1049,-0.1402,-1.0999,-1.0681,1.5844,-0.3787,-0.8468,1.4269,-0.037,-0.0241,-1.9837,1.2748,-0.2851,0.366,-1.4077,-0.9909,1.0754,-1.2642,1.0489,0.4448,-1.2174,-1.8044,0.8139,-0.3178,-1.2323,-1.045,-1.3375,-1.5249,-1.0687,-1.5447,-0.717,-2.1388,-0.4564
355107.39,1223.25,3,2.1,1326.19,1,41.48,3.67,0.422,11.6,5.59,5.26,41.74,57294.42,0.964,5.559,48.33,118.23,1110.75,6.1,7.1901,1.657,1.435,56.526,Suburban,Townhouse,Heat pump,-1.0244,-0.0936,0.2117,-1.7429,-1.5328,-0.1933,1.7613,-0.383,-0.8343,0.9771,0.2708,1.331,0.8199,-0.2854,-0.3218,-1.0832,-0.3483,-1.2637,-0.2035,0.6912,0.3922,-1.0837,-0.2281,0.0633,1.1631,1.8268,2.2071,0.6171,-0.0417,-0.0513,-1.4853,0.9938,0.395,0.4142,-0.1556,-0.5738,-0.8509,-0.3902,-0.6562,-0.7241
374081.07,1291.99,3,2.7,2684.84,0,22.07,4.99,0.559,11.37,4.74,5.06,35.77,74472.37,0.845,5.144,52.35,115.87,1050.03,7.7,7.8954,4.111,0.5,72.409,Central,Condo,Gas,-0.381,1.8934,-0.7042,-1.3424,-2.7472,-2.3497,-1.3162,-0.7751,-2.1464,-1.0077,0.3432,2.3248,0.8479,-0.3522,-0.7058,-0.6698,-1.0213,-0.5068,1.7978,0.4041,-0.8456,0.7624,0.6004,1.4951,1.5525,1.7214,0.4351,0.4145,1.3788,0.8196,-0.6909,-2.6077,1.5011,0.1279,0.3989,-0.3788,-0.3514,-0.3322,-2.3019,-0.6654
283288.68,1490.58,4,2.4,4193.61,1,47.75,2.84,0.361,7.04,4.05,6.24,45.73,46803.2,1.177,5.719,42.45,138.72,1178.06,8.4,8.3413,1.001,-0.156,40.278,Industrial,Detached,Electric,-1.5362,-1.7796,-2.5382,0.681,-1.4468,0.3601,-2.2628,0.9798,1.2189,2.1982,-0.6744,1.2173,-1.8353,0.152,-0.3883,-0.1731,-1.4548,-0.0525,-0.7831,0.824,-0.094,-0.3414,0.5744,-1.7412,-0.4106,-0.3519,-0.3274,1.2497,0.3957,0.637,1.4086,1.5877,-0.0934,-0.0931,0.3285,-0.8846,0.0375,-0.7474,0.2835,-1.0861
577086.22,2136.56,5,3.2,4464.71,3,41.85,4.2,0.426,12.28,6.79,4.18,43.6,89813.14,1.137,5.141,39.58,196.69,2072.28,9.2,8.404,4.072,1.863,90.187,Suburban,Detached,Electric,0.7572,1.6484,-1.2016,2.8969,-0.3504,0.1023,-0.7817,0.466,2.0492,0.4529,1.5913,-0.6694,1.0451,0.3124,-0.5702,-0.1752,-0.6907,-0.4939,0.2056,-0.3841,0.7419,0.3073,-0.6608,2.0222,-0.6491,-0.8693,-1.1333,-1.6308,1.7092,0.8429,-2.3908,-1.5519,-0.0955,-0.3947,0.7236,0.4505,0.4525,0.6475,-0.0003,1.0284
446982.95,1097.49,3,2.1,1440.32,0,3.92,6.67,0.659,8.03,9.33,4.0,46.91,71440.18,1.031,5.122,34.26,95.19,945.99,6.1,7.2726,5.886,3.633,67.427,Central,Condo,Electric,-1.4125,0.3551,1.7384,1.2291,1.2111,-1.0359,0.4424,-3.0592,-2.4078,0.4637,0.8135,0.8473,-0.6108,1.7305,-0.9466,1.3022,0.8593,-0.2705,-1.2765,1.5084,0.9286,-0.1123,-1.3039,2.1518,1.0546,-2.6778,1.1804,0.7036,1.3212,-0.4764,-0.8727,-1.3125,-0.2745,1.1057,-2.1477,-0.5112,-2.8053,0.2809,-0.9964,-1.2506
549043.45,1705.2,4,3.1,3863.83,1,32.03,5.42,0.478,10.54,6.92,4.32,35.32,78862.95,1.115,5.727,55.84,159.48,1471.54,9.1,8.2594,3.632,1.819,73.761,Hillside,Detached,Electric,-0.5033,-1.4385,-0.9144,1.3567,-0.4146,-0.6466,-0.0614,0.6031,1.4996,-1.9202,-0.6256,0.7104,0.2363,-0.0037,1.11,-0.0794,0.2331,-0.7062,1.8466,0.6728,1.2985,-0.1426,-0.5756,0.4566,1.2161,-0.4062,-0.0061,0.9893,0.0206,0.4089,0.8326,0.3052,1.6375,-0.0271,1.3487,0.7208,0.1048,-0.9202,1.1541,-1.0439
423851.83,1510.8,4,2.4,1902.05,1,30.08,4.18,0.39,8.88,6.37,6.3,37.24,61224.69,0.967,5.424,38.23,137.86,1205.63,8.4,7.5507,2.732,0.443,60.021,Industrial,Condo,Electric,-2.2155,-0.9095,0.4053,1.2942,-2.2865,-1.1646,-0.2933,-0.3325,-0.0918,-0.828,-0.7223,1.9203,-0.9389,-1.1522,-0.7734,1.8552,-0.0692,-1.4494,-1.6474,0.1122,0.3354,-0.3042,0.6556,0.8323,-1.1144,1.7657,-1.5061,0.9362,1.1838,0.7379,-0.7491,0.5244,0.2613,-1.7545,-1.8033,-0.0555,-0.481,-0.0312,-0.7461,0.2029
431632.07,1440.32,3,2.5,3243.67,1,30.95,5.3,0.582,6.84,8.25,5.36,47.17,75203.65,1.414,4.44,48.23,128.1,1183.73,7.5,8.0845,4.373,3.36,78.874,Hillside,Detached,Oil,0.1742,0.9031,0.3838,1.1988,-1.0243,1.5,-0.9787,0.2686,-0.5154,-0.971,-0.2278,-0.9672,0.3711,1.1538,-0.0296,-0.4324,-1.0398,-0.5348,-1.4404,0.6033,0.3558,0.1795,0.8892,-0.038,-0.148,-0.8279,0.0223,-0.4067,1.5226,-1.5513,-0.7678,-0.2621,2.1761,1.2748,-0.0996,0.4397,0.9385,-2.5414,0.2064,1.0426
451887.44,2216.94,5,3.1,5834.81,1,8.04,5.9,0.66,5.61,7.17,4.48,57.58,65158.72,1.241,4.699,55.02,197.09,1802.61,11.1,8.6716,5.444,3.165,66.087,Central,Detached,Gas,2.24,-0.5313,0.9091,2.6237,0.9909,-0.6881,0.4595,-0.5146,1.4325,2.848,-0.3319,0.558,2.5513,1.263,-1.4438,0.4264,-0.3739,-0.2132,-0.6347,-0.6758,0.7502,0.6416,0.3529,-0.2096,-0.0589,-0.2099,-0.9957,0.5186,-0.0802,1.7017,2.1047,1.0372,0.4962,0.5086,0.9801,1.4133,1.2292,-1.351,0.4523,1.3294
541108.11,2450.57,5,3.0,4567.67,1,21.0,7.79,0.557,12.04,4.23,5.81,44.92,55917.29,1.188,4.869,33.98,218.28,2098.23,12.0,8.4268,5.805,0.137,53.262,Hillside,Detached,Electric,-0.8944,0.215,-1.823,0.7912,-0.0725,1.1206,-0.4064,2.6871,0.5072,0.7604,1.2562,-0.6811,0.1272,0.2324,0.0308,1.022,0.7372,-0.3104,1.3223,-2.1088,-0.5948,1.6144,1.2014,-0.6109,-0.7708,-0.5546,-0.4256,-0.7757,-0.2138,2.266,0.4005,-0.7523,-0.5874,1.2035,0.4692,0.6877,0.3957,0.7415,0.7064,0.014
445340.43,1941.85,4,2.9,5907.58,2,26.31,6.15,0.534,10.99,6.74,4.85,46.93,67144.27,0.648,5.014,37.96,178.18,1828.12,7.9,8.684,2.612,1.729,64.288,Industrial,Detached,Gas,0.209,0.4965,-1.3828,-0.4801,-1.3181,3.415,1.9028,2.19,1.9915,-1.1683,0.9845,0.5125,-0.4598,-0.2464,-1.1559,1.1952,0.5048,0.1118,0.9548,-0.6067,-0.6358,-0.2025,1.7292,-0.049,0.386,0.375,0.0062,-0.2929,0.1405,0.9473,0.9816,-0.3051,-0.4417,0.7617,-1.0414,0.2776,0.6441,-0.0396,1.4685,-1.4666
486058.45,1693.43,4,3.4,3946.35,1,25.0,7.27,0.602,8.71,5.62,3.15,51.54,79162.8,1.134,5.728,33.89,156.81,1739.09,9.4,8.2805,5.691,2.334,82.342,Riverside,Detached,Heat pump,2.3691,0.8343,-0.5019,0.9688,-0.0125,0.6681,-0.2714,-0.5001,0.0703,-1.7267,0.0351,-0.2147,-0.2322,0.6225,-1.1805,1.3119,-0.4772,0.4189,0.1221,0.7475,-0.1248,-0.3936,-0.4832,0.5559,-0.6999,1.2861,-0.9052,-1.0429,-2.4119,0.8059,0.5034,-0.2846,0.0878,2.4265,-1.0547,-2.0346,1.4135,-0.7836,0.9142,1.569
328169.23,1270.87,4,2.1,2434.77,0,55.3,2.26,0.25,11.61,8.24,4.89,49.04,75642.33,1.428,5.62,51.81,112.82,1415.74,8.1,7.7976,0.593,2.076,63.659,Central,Detached,Electric,0.1549,-0.4622,0.4587,-1.9977,0.6542,-2.2933,-0.1739,-1.8185,-1.1009,-1.9111,0.6779,0.4795,-1.469,-0.2111,-0.1093,-0.272,-2.6114,0.6817,1.0189,0.0802,-1.275,-0.5225,1.4866,0.4199,-0.5403,-1.5392,-0.4876,-0.7587,0.2804,0.5888,0.1325,-0.5967,-2.1288,-0.4266,0.1413,0.3388,0.9462,-0.2863,-0.7291,-2.2467
463474.79,1709.91,4,2.7,4624.38,0,35.12,4.44,0.437,14.44,5.54,5.76,24.01,72076.2,1.183,6.086,27.37,162.76,1304.62,8.7,8.4391,3.756,0.34,76.063,Hillside,Detached,Electric,-0.2556,-1.6263,-1.3363,-1.0976,0.2205,-1.7618,0.1835,1.0687,-2.6549,0.897,0.823,-1.4103,1.449,-2.0557,1.057,-0.0055,-0.6748,-0.6336,-0.1154,-0.1368,0.4069,1.4698,-0.2605,1.9866,-0.1013,-1.3478,-0.7441,-0.241,0.7204,-0.3234,1.2094,-2.0435,-0.6389,-0.2025,0.2377,-1.2397,-0.1071,-0.833,0.7173,0.0397
413323.18,1810.23,4,3.1,6143.32,2,25.23,4.63,0.418,10.82,4.28,2.81,38.12,72679.17,0.817,5.914,51.3,167.78,1835.45,9.1,8.7231,4.248,0.715,63.309,Riverside,Detached,Heat pump,0.5693,-0.0734,0.4872,-1.9205,-1.0042,-0.6595,-0.2686,-1.0796,0.8751,1.2085,0.0583,0.7932,0.3129,0.5635,0.4404,-2.4794,-0.4827,-1.5758,0.4224,-0.8478,1.0491,0.6903,1.0198,0.1003,-1.4891,1.4866,-0.7173,-0.4909,0.1445,-0.1102,1.9154,-0.0045,-0.4225,0.7602,-1.0568,-0.0257,2.216,-0.9079,-0.8256,2.2111
549281.78,1911.29,4,3.1,3954.04,1,16.08,6.36,0.515,5.35,5.71,4.12,53.99,63096.54,1.074,6.09,45.75,181.03,1619.69,11.1,8.2825,4.962,2.128,56.019,Hillside,Condo,Electric,0.4018,0.5228,-0.3266,-1.6883,0.3687,0.3661,-1.5739,2.8902,-0.2718,-0.1839,0.4026,0.2061,-1.0489,0.8923,0.5091,-0.196,-0.9071,1.2716,1.6517,-1.9558,-0.71,-1.899,0.7086,-1.4888,-2.0565,0.7331,-1.008,-0.7588,0.3447,0.9644,-1.6668,-0.0816,0.2899,-0.237,0.476,0.4712,-0.5114,-1.5055,-0.5923,0.3164
351989.54,1456.15,5,2.3,3107.14,0,33.71,5.09,0.55,9.27,5.84,5.3,33.97,62648.57,0.848,5.835,35.06,134.18,1228.5,9.3,8.0415,4.476,0.595,60.077,Industrial,Detached,Gas,0.0007,0.4321,-2.016,-0.6682,0.2502,-0.8133,-2.9393,-1.8202,-0.1509,-1.7426,0.5942,0.1522,-1.0163,1.4411,-0.1299,1.0913,-0.4132,0.3854,-0.2466,1.4248,0.4351,-1.9431,-1.9771,1.6443,0.9183,-0.2594,-0.4828,-1.2996,-0.0435,-0.9732,-0.1165,0.9158,1.6982,0.4778,-1.9213,0.8458,-1.7539,-2.6178,-0.8587,-0.5209
390649.99,1772.64,3,1.6,4072.16,1,36.56,4.44,0.366,6.41,5.55,4.09,50.71,45423.25,1.372,5.615,35.29,159.96,1597.62,7.6,8.3119,2.151,1.505,56.274,Industrial,Detached,Electric,2.3978,0.5162,0.4091,-1.1471,-0.7415,-1.4355,3.7225,2.1551,0.6685,0.9502,0.4876,1.9502,0.0153,-0.7308,-0.3356,0.8968,0.8166,-0.9547,-0.7664,-0.2079,-0.6291,-0.8301,-0.9662,-1.221,-0.7403,1.7071,-0.8947,1.9611,-1.997,-1.0607,-0.033,-1.2655,0.0855,-2.9065,0.6755,1.9036,0.0607,0.8206,1.1388,0.4815
452084.94,1999.63,5,3.0,4944.38,1,8.88,9.29,0.617,13.51,4.99,7.53,19.72,60104.96,1.02,6.105,35.85,186.46,1672.74,10.0,8.506,7.774,-0.051,68.492,Industrial,Detached,Gas,-2.2195,-3.1381,-2.6903,-1.4634,-1.4736,-0.8191,2.002,0.0069,-0.189,-1.1272,-0.7788,-0.3825,0.932,0.2262,0.7911,-0.0865,-0.0373,0.2777,0.4704,-0.4295,-1.0166,0.2301,-1.2213,-0.5594,2.1349,-1.365,0.5866,-0.5006,1.6626,-0.3973,-0.4615,-0.7039,-2.0194,-0.2017,-1.045,-1.1146,-0.5994,-0.6804,-1.4603,-0.1242
611870.42,2335.37,4,2.2,9698.57,2,44.2,4.65,0.25,6.7,6.33,3.92,51.47,72577.52,1.092,6.006,46.11,209.39,2135.53,8.2,9.1797,1.886,2.385,76.11,Hillside,Duplex,Heat pump,0.1851,0.6614,2.6303,1.5023,1.2906,1.5437,4.1257,4.4144,3.7451,3.0667,-0.6777,0.3423,-1.151,0.2478,-0.5632,1.6991,0.9897,1.068,0.7403,-0.6716,2.0556,-0.0335,-1.782,0.2717,1.9718,0.9312,0.2008,0.33,-0.3678,0.6563,1.147,1.5354,-0.416,0.5608,0.9103,-0.3201,-1.3036,2.2972,2.3851,4.0102
670489.81,2774.56,5,4.0,7574.79,1,27.51,6.18,0.49,3.44,7.33,4.24,65.3,109627.04,1.205,5.707,51.6,261.0,2478.62,12.0,8.9326,3.823,3.322,111.41,Central,Condo,Heat pump,0.0265,1.4472,1.1105,1.4676,-0.3256,1.6599,1.0673,0.995,2.1227,2.3239,-0.2886,0.1003,1.1134,0.0854,0.8344,-0.384,-1.5084,1.7292,0.1104,1.2545,-1.0022,0.5148,0.8793,0.4172,-0.5065,-0.0682,1.1947,-1.759,-0.6178,-0.8659,0.3882,0.5559,0.6561,0.3859,0.569,1.1134,0.2666,0.6176,1.1268,0.4696
379570.47,1409.15,5,2.3,969.38,0,25.74,4.99,0.448,9.09,5.88,5.01,48.28,65110.89,0.689,6.199,40.97,125.29,1234.2,9.3,6.8767,3.656,0.751,55.8,Central,Duplex,Heat pump,0.9408,1.0964,-0.6439,-1.3375,-0.0503,1.5284,-0.8418,-0.8306,-0.6569,-1.1828,-0.7067,0.198,-0.0916,0.1149,1.2359,-0.7161,-0.3051,0.2506,1.0034,0.8814,-1.2793,-0.1754,2.0688,-1.4454,2.3391,0.6065,1.8867,1.3576,1.358,-0.2254,1.8752,0.4489,-0.0577,-1.0779,0.9095,-0.059,-0.0081,-0.0469,-0.8859,-1.4711
417208.02,1773.31,4,3.0,4268.32,1,30.91,5.25,0.453,4.99,6.32,4.38,45.02,60793.39,0.966,4.21,49.65,170.26,1785.6,9.0,8.359,4.616,1.895,61.577,Industrial,Condo,Heat pump,1.7187,1.9209,0.9181,1.4419,0.4013,-1.4072,-1.2658,0.6783,-0.4531,0.1898,-1.4731,2.2218,-0.9302,0.0371,-0.8414,-0.4682,-1.939,1.0597,-0.2013,-0.9672,0.2147,1.3974,-0.2577,-0.7465,0.9376,-2.3872,0.6773,0.1672,0.9787,-0.1067,1.0968,0.4465,1.6141,0.8923,0.2248,-1.2227,-0.0823,-0.1531,1.0666,-0.3622
186948.78,865.78,3,1.5,3360.99,0,37.65,3.95,0.564,13.7,3.6,5.72,23.97,57097.94,0.913,5.34,6.81,78.4,804.52,5.5,8.12,3.404,-0.421,54.352,Industrial,Detached,Heat pump,-3.0544,-0.2803,-2.5016,-2.517,-1.7438,-2.6358,-3.0379,-0.6689,0.5568,-1.3409,0.676,0.0638,-0.4677,0.2117,-0.6944,-1.1225,-0.4266,-1.2096,0.1275,1.1645,0.2685,0.7721,0.8542,-1.4808,-0.6453,-0.2607,0.4496,-0.4439,0.2731,-1.0119,1.2192,0.1669,0.5237,-1.0863,-1.3265,-0.8894,-1.7947,-1.1193,-2.1119,0.2861
311470.32,1302.36,3,1.6,3070.18,1,34.42,6.17,0.586,7.67,4.32,6.42,32.82,33475.02,1.134,5.332,33.69,127.37,1124.24,5.6,8.0295,5.6,0.135,29.392,Industrial,Townhouse,Electric,-3.7196,-0.9996,-3.146,-0.6271,-2.5806,-1.9505,-1.2972,0.7302,-1.4466,0.0062,0.3464,-0.5673,1.7486,0.7407,-0.5457,0.6224,-1.0457,-0.0359,0.3746,-0.1451,0.6672,0.0776,1.4846,0.6217,-2.5818,0.7368,0.7403,-0.4351,0.7694,-2.4398,-1.2634,1.6926,0.7374,-0.0566,0.0385,0.2122,-0.4073,-0.4208,1.7076,-1.2191
237581.55,1858.82,4,2.8,5768.61,0,45.89,9.23,0.558,10.75,3.39,5.51,39.86,40484.32,0.785,6.134,46.5,165.95,1865.35,8.8,8.6602,5.48,-0.915,41.258,Industrial,Detached,Gas,-1.1035,0.6222,-1.5675,-1.7295,-0.2818,1.0783,1.907,-0.2694,-0.0716,-1.2853,-1.3394,1.8709,-1.3882,1.2203,-1.467,0.2885,1.2813,-0.335,0.2874,-0.6105,2.0012,1.1453,0.2083,1.1834,0.6882,-0.0633,0.4666,0.8694,-1.155,-1.0265,-0.7991,0.1055,-0.1962,-0.0093,2.1772,-1.1884,0.1718,-0.39,-0.1139,0.5
463529.14,2203.39,4,2.9,5249.65,2,10.5,7.02,0.631,11.98,5.58,4.07,41.97,62438.19,0.957,6.364,29.51,200.64,1725.35,8.9,8.5659,6.699,1.503,60.083,Industrial,Condo,Gas,-0.4147,-2.8175,0.1971,-1.2861,0.5859,1.1562,2.2147,1.3076,-0.2789,1.9433,-0.2409,-0.3077,-0.7319,-0.7563,-0.4694,0.61,0.4097,0.3426,1.6133,-0.2936,-0.7771,-1.6489,-0.0253,-1.2218,0.0313,1.2553,0.0502,-2.9531,-0.0809,0.2609,-0.6956,-0.9551,1.1835,0.6129,0.8808,-0.8258,0.912,-1.0046,0.403,1.3523
419150.77,1444.74,3,2.1,1472.28,1,31.02,5.36,0.595,11.77,6.97,3.33,52.25,68787.49,1.309,4.702,43.56,136.51,1524.07,7.1,7.2946,4.005,2.717,73.134,Hillside,Detached,Oil,0.6343,1.2303,0.8151,2.0311,3.2074,-1.8046,-1.8931,0.769,0.143,0.5028,-0.1843,-1.6052,0.9526,-0.1723,1.3014,-0.4144,1.0148,1.6112,0.3696,-0.7833,-0.5784,-0.0851,-0.2457,0.9957,0.4314,1.2218,-0.0293,-0.8242,1.2948,0.4861,1.3081,0.6088,-0.941,1.3709,-0.1343,-0.7343,-0.7467,0.646,1.4077,0.6288
516871.24,1620.47,4,2.5,3374.07,1,34.22,5.09,0.527,6.87,7.02,2.2,68.3,66138.48,1.042,6.276,59.95,157.57,1380.31,8.5,8.1239,4.017,4.194,56.459,Suburban,Detached,Oil,2.2137,0.707,-0.0206,3.1615,3.5335,-1.0895,-1.0319,-1.5005,-1.3527,-0.269,0.1819,-0.7408,0.2165,-0.4226,-1.0456,-0.0581,-0.4293,0.2499,-0.3039,-1.3209,1.6088,0.1375,0.5376,0.9308,-0.2288,-0.9586,-1.0217,-0.1191,-0.6771,0.4944,-0.94,-0.5121,1.0499,0.304,-0.6976,-0.049,1.0643,1.8112,0.4208,1.2902
103105.17,600.0,3,2.7,700.0,0,46.23,2.54,0.3,10.42,2.34,6.59,46.44,48508.2,1.04,4.856,32.29,65.74,529.09,6.7,6.5511,1.342,-0.979,48.883,Industrial,Condo,Heat pump,-1.8046,-1.2517,-0.7541,-2.1334,-2.5891,-3.0971,-1.2483,-1.4602,-2.7113,-1.4258,-1.0819,-1.2466,-0.7912,-0.5657,1.3252,-2.1784,-1.0197,-0.9377,0.528,0.7761,0.9391,0.602,0.8747,-0.6591,-1.1439,0.824,0.8389,-0.1306,-0.9983,0.6096,-1.0806,-0.3953,-0.7104,0.2707,-1.3298,-0.162,-2.0893,0.5179,-0.0951,-0.0086
404226.18,1806.97,4,2.9,3692.25,1,29.87,6.49,0.346,12.47,4.99,5.91,28.4,54301.66,1.043,4.872,24.88,168.12,1588.01,9.9,8.214,4.452,-0.756,49.906,Central,Condo,Gas,0.3794,2.7983,-1.5086,-1.4921,-0.2962,0.1924,-0.8478,-0.4257,-0.783,-0.2946,-1.354,-1.8,0.9648,-1.616,-0.4334,0.3762,-1.0516,-1.2634,1.0089,-0.2207,0.8001,-1.7152,0.4618,-1.9826,-0.427,-0.9927,-0.0313,2.5053,0.0786,-0.6264,-1.1546,0.3037,-1.5478,0.0118,0.5137,-0.526,-0.7362,-0.8193,-2.2525,-0.0243
384229.96,1255.28,3,2.6,4021.9,0,7.01,5.84,0.576,5.45,9.67,3.18,43.44,90212.21,1.376,5.371,46.96,127.65,1118.99,6.6,8.2995,5.457,3.596,88.164,Industrial,Duplex,Gas,0.6473,0.5997,-0.814,-0.951,-0.3443,2.1588,-0.9669,-0.8154,-0.9871,0.0072,0.5197,-0.363,1.0123,0.0242,2.114,0.0988,0.2654,1.6458,0.7742,0.6172,-0.5899,-0.2604,0.4275,-1.0713,0.7066,0.054,1.4495,-0.3376,0.1021,-0.8406,2.707,-0.9135,0.4551,-0.6902,-1.1161,-0.221,1.3766,-1.1016,-0.8571,-0.9176
598390.91,1440.95,3,2.6,1305.1,1,20.21,5.7,0.639,3.66,9.09,3.21,58.44,74570.24,1.194,5.325,67.3,132.13,1565.72,7.6,7.174,4.642,3.769,76.093,Hillside,Detached,Heat pump,2.3149,0.5745,0.2373,0.8234,1.9518,0.1316,-0.0472,-0.428,-2.0304,-0.4511,-1.534,-0.0702,0.3314,0.4793,-0.6818,-1.1005,1.8102,0.5138,0.7188,0.2872,1.1259,0.4005,-0.0512,-0.5953,-0.3544,0.6561,0.9151,0.9902,0.6476,0.3751,-0.1204,-0.4666,1.4631,-0.0541,0.112,2.3773,-0.8708,-0.3794,0.5935,0.3658
302705.83,1066.92,4,2.6,1477.26,1,20.0,3.63,0.709,12.18,2.93,5.59,28.83,55625.76,0.976,4.643,22.24,105.71,912.23,7.6,7.2979,4.76,-0.355,50.039,Suburban,Detached,Gas,-1.0315,-0.733,-0.0225,-2.9013,-2.149,-0.9884,-0.4077,-1.8228,-3.5688,-2.2544,-0.2327,1.1805,-0.6124,-0.1551,-0.144,-0.1047,0.4124,0.4481,-1.4981,0.5485,0.8032,0.4772,-1.593,1.5417,-0.3604,-0.8353,-0.626,1.8117,-1.3782,-0.2118,0.4494,0.3148,-0.6481,-0.6056,1.035,-1.4394,-1.2224,-0.82,0.3568,-1.1442
553931.19,1750.96,4,2.5,2923.37,1,5.42,5.71,0.615,3.75,2.88,1.61,36.01,59268.43,1.248,5.857,45.37,157.02,1778.86,9.5,7.9805,6.477,0.32,60.09,Suburban,Detached,Electric,0.8783,-0.3715,-2.1096,0.0832,-1.8071,-0.8922,0.2107,-0.4071,0.455,0.89,-0.3261,0.6294,-0.4583,-0.009,-0.9102,-0.2578,-0.3748,-0.3437,-2.4925,-2.046,0.1895,1.1861,0.8977,-0.1183,-1.5194,0.7869,1.2467,0.6706,-2.5494,0.9071,-1.1379,-0.5431,1.571,0.5792,0.1642,-0.6364,-1.2338,-0.0304,0.7945,2.5491
425270.22,600.0,3,1.0,1493.76,0,20.54,3.85,0.487,5.28,8.64,2.41,61.79,71113.88,1.047,5.874,46.09,58.26,623.37,5.0,7.309,3.098,4.094,70.052,Suburban,Detached,Gas,2.3716,0.6684,0.8163,2.5811,1.4079,-3.3698,-2.5422,-1.5838,-4.294,-3.7187,-0.1233,0.5838,0.2847,0.4184,-0.6877,1.7643,-0.1888,0.2679,1.2753,-0.8668,-0.5849,0.7615,-1.2846,-1.0068,0.0912,-0.5054,-2.5607,-0.6738,0.9212,0.3814,0.926,0.9069,-1.7557,-0.0263,-1.2454,0.4786,-1.06,-1.2639,0.3768,-0.8651
265227.97,1200.55,4,2.0,1597.14,0,10.43,7.55,0.53,10.06,2.43,7.97,25.9,32897.2,0.935,6.08,38.86,97.48,1092.3,8.0,7.376,4.858,-1.081,29.594,Industrial,Townhouse,Gas,-2.7654,0.872,-1.5076,-2.5938,-0.7846,-0.5866,-2.1282,-1.5903,-0.4421,-1.1277,0.2527,-0.8932,-1.3119,1.4111,1.3382,-1.0611,-0.0313,-0.987,0.4389,0.5694,0.1067,-0.0608,0.6194,0.1478,-1.1119,-0.5807,1.9302,-1.2845,-1.083,1.2838,-1.8966,-1.232,-1.5655,-1.2859,1.5633,0.2506,-0.722,-2.463,-0.0451,-0.7459
